Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
1000         | Not found    | Not found    | Array        | 0,002100             | 0,000200 ms          | 0,154500 ms          | 0,154300 ms         Binært søk 10,50 ganger raskere. Med sortering: Lineært søk 73,57 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,002300             | 0,000200 ms          | 0,152700 ms          | 0,152500 ms         Binært søk 11,50 ganger raskere. Med sortering: Lineært søk 66,39 ganger raskere.
10000        | 8732         | 9674         | Array        | 0,012600             | 0,000300 ms          | 1,558000 ms          | 1,557700 ms         Binært søk 42,00 ganger raskere. Med sortering: Lineært søk 123,65 ganger raskere.
10000        | 641          | 2596         | Array        | 0,001100             | 0,000200 ms          | 1,396000 ms          | 1,395800 ms         Binært søk 5,50 ganger raskere. Med sortering: Lineært søk 1269,09 ganger raskere.
10000        | 243          | 5194         | Array        | 0,000500             | 0,000200 ms          | 1,519500 ms          | 1,519300 ms         Binært søk 2,50 ganger raskere. Med sortering: Lineært søk 3039,00 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013500             | 0,000200 ms          | 1,115200 ms          | 1,115000 ms         Binært søk 67,50 ganger raskere. Med sortering: Lineært søk 82,61 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,019800             | 0,000300 ms          | 1,511700 ms          | 1,511400 ms         Binært søk 66,00 ganger raskere. Med sortering: Lineært søk 76,35 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,020300             | 0,000300 ms          | 1,513200 ms          | 1,512900 ms         Binært søk 67,67 ganger raskere. Med sortering: Lineært søk 74,54 ganger raskere.
100000       | 27791        | 55900        | Array        | 0,044800             | 0,000300 ms          | 13,839500 ms         | 13,839200 ms        Binært søk 149,33 ganger raskere. Med sortering: Lineært søk 308,92 ganger raskere.
100000       | 34028        | 95609        | Array        | 0,065500             | 0,000400 ms          | 18,099400 ms         | 18,099000 ms        Binært søk 163,75 ganger raskere. Med sortering: Lineært søk 276,33 ganger raskere.
