Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
100000       | Not found    | Not found    | List         | 0,306100             | 0,000300 ms          | 21,604300 ms         | 21,604000 ms        Binært søk 1020,33 ganger raskere. Med sortering: Lineært søk 70,58 ganger raskere.
100000       | Not found    | Not found    | List         | 0,333400             | 0,005500 ms          | 26,139800 ms         | 26,134300 ms        Binært søk 60,62 ganger raskere. Med sortering: Lineært søk 78,40 ganger raskere.
1000000      | 690625       | 765750       | List         | 1,937300             | 0,000400 ms          | 269,633100 ms        | 269,632700 ms       Binært søk 4843,25 ganger raskere. Med sortering: Lineært søk 139,18 ganger raskere.
1000000      | 483343       | 745310       | List         | 1,466500             | 0,000700 ms          | 258,009100 ms        | 258,008400 ms       Binært søk 2095,00 ganger raskere. Med sortering: Lineært søk 175,94 ganger raskere.
1000000      | 189009       | 462909       | List         | 0,617800             | 0,000400 ms          | 263,507100 ms        | 263,506700 ms       Binært søk 1544,50 ganger raskere. Med sortering: Lineært søk 426,52 ganger raskere.
1000000      | Not found    | Not found    | List         | 3,041100             | 0,000300 ms          | 270,466400 ms        | 270,466100 ms       Binært søk 10137,00 ganger raskere. Med sortering: Lineært søk 88,94 ganger raskere.
1000000      | Not found    | Not found    | List         | 2,973400             | 0,000300 ms          | 265,585200 ms        | 265,584900 ms       Binært søk 9911,33 ganger raskere. Med sortering: Lineært søk 89,32 ganger raskere.
1000000      | Not found    | Not found    | List         | 2,628200             | 0,000300 ms          | 262,679900 ms        | 262,679600 ms       Binært søk 8760,67 ganger raskere. Med sortering: Lineært søk 99,95 ganger raskere.
10000000     | 3909467      | 6889312      | List         | 9,951900             | 0,001900 ms          | 2878,950400 ms       | 2878,948500 ms      Binært søk 5237,84 ganger raskere. Med sortering: Lineært søk 289,29 ganger raskere.
10000000     | 1694176      | 2211759      | List         | 4,513000             | 0,001400 ms          | 2878,147100 ms       | 2878,145700 ms      Binært søk 3223,57 ganger raskere. Med sortering: Lineært søk 637,75 ganger raskere.
10000000     | 1750235      | 3385788      | List         | 4,243200             | 0,001800 ms          | 2991,535800 ms       | 2991,534000 ms      Binært søk 2357,33 ganger raskere. Med sortering: Lineært søk 705,02 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,718000            | 0,000500 ms          | 2995,131200 ms       | 2995,130700 ms      Binært søk 49436,00 ganger raskere. Med sortering: Lineært søk 121,17 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,452900            | 0,000500 ms          | 2995,533900 ms       | 2995,533400 ms      Binært søk 48905,80 ganger raskere. Med sortering: Lineært søk 122,50 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,728800            | 0,000700 ms          | 3079,921000 ms       | 3079,920300 ms      Binært søk 35326,86 ganger raskere. Med sortering: Lineært søk 124,55 ganger raskere.
1000         | 116          | 976          | List         | 0,049600             | 0,047900 ms          | 0,454800 ms          | 0,406900 ms         Binært søk 1,04 ganger raskere. Med sortering: Lineært søk 9,17 ganger raskere.
1000         | 90           | 360          | List         | 0,000400             | 0,000100 ms          | 0,238300 ms          | 0,238200 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 595,75 ganger raskere.
1000         | 244          | 978          | List         | 0,001200             | 0,000200 ms          | 0,319400 ms          | 0,319200 ms         Binært søk 6,00 ganger raskere. Med sortering: Lineært søk 266,17 ganger raskere.
1000         | Not found    | Not found    | List         | 0,002500             | 0,000100 ms          | 0,226500 ms          | 0,226400 ms         Binært søk 25,00 ganger raskere. Med sortering: Lineært søk 90,60 ganger raskere.
1000         | Not found    | Not found    | List         | 0,002500             | 0,000200 ms          | 0,247400 ms          | 0,247200 ms         Binært søk 12,50 ganger raskere. Med sortering: Lineært søk 98,96 ganger raskere.
1000         | Not found    | Not found    | List         | 0,004100             | 0,000200 ms          | 0,309000 ms          | 0,308800 ms         Binært søk 20,50 ganger raskere. Med sortering: Lineært søk 75,37 ganger raskere.
10000        | 4857         | 5940         | List         | 0,018000             | 0,000200 ms          | 2,909000 ms          | 2,908800 ms         Binært søk 90,00 ganger raskere. Med sortering: Lineært søk 161,61 ganger raskere.
10000        | 412          | 6124         | List         | 0,001200             | 0,000300 ms          | 2,785200 ms          | 2,784900 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 2321,00 ganger raskere.
10000        | 4503         | 9406         | List         | 0,018000             | 0,000300 ms          | 4,190300 ms          | 4,190000 ms         Binært søk 60,00 ganger raskere. Med sortering: Lineært søk 232,79 ganger raskere.
10000        | Not found    | Not found    | List         | 0,024900             | 0,000200 ms          | 1,871600 ms          | 1,871400 ms         Binært søk 124,50 ganger raskere. Med sortering: Lineært søk 75,16 ganger raskere.
10000        | Not found    | Not found    | List         | 0,035600             | 0,000200 ms          | 2,755400 ms          | 2,755200 ms         Binært søk 178,00 ganger raskere. Med sortering: Lineært søk 77,40 ganger raskere.
10000        | Not found    | Not found    | List         | 0,040000             | 0,000200 ms          | 2,480000 ms          | 2,479800 ms         Binært søk 200,00 ganger raskere. Med sortering: Lineært søk 62,00 ganger raskere.
100000       | 65429        | 94542        | List         | 0,159800             | 0,000300 ms          | 31,010000 ms         | 31,009700 ms        Binært søk 532,67 ganger raskere. Med sortering: Lineært søk 194,06 ganger raskere.
100000       | 31920        | 4124         | List         | 0,078300             | 0,000200 ms          | 25,756800 ms         | 25,756600 ms        Binært søk 391,50 ganger raskere. Med sortering: Lineært søk 328,95 ganger raskere.
100000       | 51820        | 76139        | List         | 0,233800             | 0,000200 ms          | 26,982100 ms         | 26,981900 ms        Binært søk 1169,00 ganger raskere. Med sortering: Lineært søk 115,41 ganger raskere.
100000       | Not found    | Not found    | List         | 0,424100             | 0,000300 ms          | 28,961900 ms         | 28,961600 ms        Binært søk 1413,67 ganger raskere. Med sortering: Lineært søk 68,29 ganger raskere.
100000       | Not found    | Not found    | List         | 0,771500             | 0,000200 ms          | 25,441900 ms         | 25,441700 ms        Binært søk 3857,50 ganger raskere. Med sortering: Lineært søk 32,98 ganger raskere.
100000       | Not found    | Not found    | List         | 0,298000             | 0,000400 ms          | 26,134400 ms         | 26,134000 ms        Binært søk 745,00 ganger raskere. Med sortering: Lineært søk 87,70 ganger raskere.
1000000      | 57186        | 560592       | List         | 0,172600             | 0,000800 ms          | 257,082100 ms        | 257,081300 ms       Binært søk 215,75 ganger raskere. Med sortering: Lineært søk 1489,47 ganger raskere.
1000000      | 502181       | 94345        | List         | 1,365800             | 0,000900 ms          | 273,249400 ms        | 273,248500 ms       Binært søk 1517,56 ganger raskere. Med sortering: Lineært søk 200,07 ganger raskere.
1000000      | 612580       | 609590       | List         | 1,843400             | 0,000600 ms          | 254,953600 ms        | 254,953000 ms       Binært søk 3072,33 ganger raskere. Med sortering: Lineært søk 138,31 ganger raskere.
1000000      | Not found    | Not found    | List         | 2,671300             | 0,000300 ms          | 260,148800 ms        | 260,148500 ms       Binært søk 8904,33 ganger raskere. Med sortering: Lineært søk 97,39 ganger raskere.
1000000      | Not found    | Not found    | List         | 2,915100             | 0,000500 ms          | 268,050900 ms        | 268,050400 ms       Binært søk 5830,20 ganger raskere. Med sortering: Lineært søk 91,95 ganger raskere.
1000000      | Not found    | Not found    | List         | 3,098900             | 0,000300 ms          | 267,995200 ms        | 267,994900 ms       Binært søk 10329,67 ganger raskere. Med sortering: Lineært søk 86,48 ganger raskere.
10000000     | 808531       | 3760204      | List         | 2,131300             | 0,002100 ms          | 2906,698200 ms       | 2906,696100 ms      Binært søk 1014,90 ganger raskere. Med sortering: Lineært søk 1363,81 ganger raskere.
10000000     | 3349097      | 4303039      | List         | 8,387500             | 0,002500 ms          | 3055,865000 ms       | 3055,862500 ms      Binært søk 3355,00 ganger raskere. Med sortering: Lineært søk 364,34 ganger raskere.
10000000     | 4739154      | 2306156      | List         | 12,426600            | 0,001600 ms          | 2949,721000 ms       | 2949,719400 ms      Binært søk 7766,62 ganger raskere. Med sortering: Lineært søk 237,37 ganger raskere.
10000000     | Not found    | Not found    | List         | 27,293400            | 0,001000 ms          | 2939,860500 ms       | 2939,859500 ms      Binært søk 27293,40 ganger raskere. Med sortering: Lineært søk 107,71 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,770900            | 0,001000 ms          | 3043,965500 ms       | 3043,964500 ms      Binært søk 24770,90 ganger raskere. Med sortering: Lineært søk 122,88 ganger raskere.
10000000     | Not found    | Not found    | List         | 25,060600            | 0,001000 ms          | 3054,752000 ms       | 3054,751000 ms      Binært søk 25060,60 ganger raskere. Med sortering: Lineært søk 121,89 ganger raskere.
1000         | 299          | 593          | List         | 0,041700             | 0,050000 ms          | 0,455400 ms          | 0,405400 ms         Lineært søk 1,20 ganger raskere. Med sortering: Lineært søk 10,92 ganger raskere.
