Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
100000       | 10027        | ------       | LinkedList   | 0,051600             | ------               | ------               | ------              
100000       | 14221        | ------       | LinkedList   | 0,072400             | ------               | ------               | ------              
100000       | 37741        | ------       | LinkedList   | 0,190900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,493000             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,321800             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,333500             | ------               | ------               | ------              
1000         | 1            | ------       | LinkedList   | 0,357000             | ------               | ------               | ------              
1000         | 493          | ------       | LinkedList   | 0,002600             | ------               | ------               | ------              
1000         | 823          | ------       | LinkedList   | 0,004900             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,004800             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,008500             | ------               | ------               | ------              
10000        | 364          | ------       | LinkedList   | 0,002200             | ------               | ------               | ------              
10000        | 815          | ------       | LinkedList   | 0,004400             | ------               | ------               | ------              
10000        | 6131         | ------       | LinkedList   | 0,027500             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044800             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044600             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044700             | ------               | ------               | ------              
100000       | 60148        | ------       | LinkedList   | 0,267100             | ------               | ------               | ------              
100000       | 308          | ------       | LinkedList   | 0,001900             | ------               | ------               | ------              
100000       | 55170        | ------       | LinkedList   | 0,318800             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,293200             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,437900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,294800             | ------               | ------               | ------              
1000000      | 901575       | ------       | LinkedList   | 2,727600             | ------               | ------               | ------              
1000000      | 492394       | ------       | LinkedList   | 1,471900             | ------               | ------               | ------              
1000000      | 817907       | ------       | LinkedList   | 2,522700             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,907900             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,972600             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,036600             | ------               | ------               | ------              
10000000     | 1644986      | ------       | LinkedList   | 6,423300             | ------               | ------               | ------              
10000000     | 8426019      | ------       | LinkedList   | 23,754600            | ------               | ------               | ------              
10000000     | 854719       | ------       | LinkedList   | 2,635800             | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,767400            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,983100            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 28,133200            | ------               | ------               | ------              
1000         | 6            | ------       | LinkedList   | 0,932000             | ------               | ------               | ------              
1000         | 112          | ------       | LinkedList   | 0,004700             | ------               | ------               | ------              
1000         | 124          | ------       | LinkedList   | 0,007100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,031600             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,030600             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,024400             | ------               | ------               | ------              
10000        | 5452         | ------       | LinkedList   | 0,110000             | ------               | ------               | ------              
10000        | 4504         | ------       | LinkedList   | 0,080800             | ------               | ------               | ------              
10000        | 6338         | ------       | LinkedList   | 0,118300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,182800             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,118300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,188400             | ------               | ------               | ------              
100000       | 40271        | ------       | LinkedList   | 0,494600             | ------               | ------               | ------              
100000       | 91285        | ------       | LinkedList   | 1,437100             | ------               | ------               | ------              
100000       | 96283        | ------       | LinkedList   | 0,980300             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 2,654600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,805300             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,155600             | ------               | ------               | ------              
1000000      | 209461       | ------       | LinkedList   | 3,836100             | ------               | ------               | ------              
1000000      | 523783       | ------       | LinkedList   | 13,758100            | ------               | ------               | ------              
1000000      | 894784       | ------       | LinkedList   | 16,029100            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 8,637200             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 11,869600            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 10,704300            | ------               | ------               | ------              
10000000     | 5879644      | ------       | LinkedList   | 55,964800            | ------               | ------               | ------              
10000000     | 3682819      | ------       | LinkedList   | 58,577700            | ------               | ------               | ------              
10000000     | 185567       | ------       | LinkedList   | 2,573900             | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 99,958000            | ------               | ------               | ------              
1000         | 367          | ------       | LinkedList   | 3,469900             | ------               | ------               | ------              
1000         | 43           | ------       | LinkedList   | 0,017400             | ------               | ------               | ------              
1000         | 168          | ------       | LinkedList   | 0,006100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,017700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,040100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,020500             | ------               | ------               | ------              
10000        | 1435         | ------       | LinkedList   | 0,027000             | ------               | ------               | ------              
10000        | 7672         | ------       | LinkedList   | 0,145000             | ------               | ------               | ------              
10000        | 4456         | ------       | LinkedList   | 0,405000             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,228700             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,327400             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,210500             | ------               | ------               | ------              
100000       | 29939        | ------       | LinkedList   | 0,574800             | ------               | ------               | ------              
100000       | 55938        | ------       | LinkedList   | 0,992500             | ------               | ------               | ------              
100000       | 31388        | ------       | LinkedList   | 0,430900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,551800             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,994800             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,397900             | ------               | ------               | ------              
1000000      | 534487       | ------       | LinkedList   | 3,749800             | ------               | ------               | ------              
1000000      | 811740       | ------       | LinkedList   | 8,117500             | ------               | ------               | ------              
1000000      | 16890        | ------       | LinkedList   | 0,123000             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 13,591600            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 10,445100            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 9,802800             | ------               | ------               | ------              
1000         | 146          | ------       | LinkedList   | 1,094300             | ------               | ------               | ------              
1000         | 435          | ------       | LinkedList   | 0,023300             | ------               | ------               | ------              
1000         | 357          | ------       | LinkedList   | 0,008400             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,021000             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,017200             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,015500             | ------               | ------               | ------              
10000        | 3836         | ------       | LinkedList   | 0,069300             | ------               | ------               | ------              
10000        | 7132         | ------       | LinkedList   | 0,139400             | ------               | ------               | ------              
10000        | 3139         | ------       | LinkedList   | 0,114800             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,361200             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,239300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,227000             | ------               | ------               | ------              
100000       | 15001        | ------       | LinkedList   | 0,341800             | ------               | ------               | ------              
100000       | 43094        | ------       | LinkedList   | 1,018500             | ------               | ------               | ------              
100000       | 18258        | ------       | LinkedList   | 0,539400             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,742700             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 2,782600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,867600             | ------               | ------               | ------              
1000000      | 381513       | ------       | LinkedList   | 5,150100             | ------               | ------               | ------              
1000000      | 931648       | ------       | LinkedList   | 7,541700             | ------               | ------               | ------              
1000000      | 661603       | ------       | LinkedList   | 4,534900             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 10,481700            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 8,272400             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 7,455300             | ------               | ------               | ------              
1000         | 384          | ------       | LinkedList   | 0,929000             | ------               | ------               | ------              
1000         | 644          | ------       | LinkedList   | 0,011700             | ------               | ------               | ------              
1000         | 660          | ------       | LinkedList   | 0,015600             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,034700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,029000             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,020800             | ------               | ------               | ------              
10000        | 3326         | ------       | LinkedList   | 0,066800             | ------               | ------               | ------              
10000        | 3526         | ------       | LinkedList   | 0,098500             | ------               | ------               | ------              
10000        | 650          | ------       | LinkedList   | 0,018300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 1,352500             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,270600             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 10,057200            | ------               | ------               | ------              
100000       | 49456        | ------       | LinkedList   | 1,492700             | ------               | ------               | ------              
100000       | 99311        | ------       | LinkedList   | 1,621500             | ------               | ------               | ------              
100000       | 11971        | ------       | LinkedList   | 7,446600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 4,650700             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,076300             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,396800             | ------               | ------               | ------              
1000000      | 314751       | ------       | LinkedList   | 4,218000             | ------               | ------               | ------              
1000000      | 225849       | ------       | LinkedList   | 4,725000             | ------               | ------               | ------              
1000000      | 219887       | ------       | LinkedList   | 6,011900             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 16,053800            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 18,692000            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 17,268300            | ------               | ------               | ------              
1000         | 289          | ------       | LinkedList   | 8,474400             | ------               | ------               | ------              
1000         | 224          | ------       | LinkedList   | 0,010400             | ------               | ------               | ------              
1000         | 369          | ------       | LinkedList   | 0,025100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,023600             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,066600             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,058900             | ------               | ------               | ------              
10000        | 5571         | ------       | LinkedList   | 0,132200             | ------               | ------               | ------              
10000        | 5999         | ------       | LinkedList   | 0,123800             | ------               | ------               | ------              
10000        | 359          | ------       | LinkedList   | 0,009800             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,202500             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,322300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,447600             | ------               | ------               | ------              
100000       | 75124        | ------       | LinkedList   | 3,082300             | ------               | ------               | ------              
100000       | 18878        | ------       | LinkedList   | 0,468600             | ------               | ------               | ------              
100000       | 54444        | ------       | LinkedList   | 2,581000             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,858100             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 4,143700             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,059100             | ------               | ------               | ------              
1000000      | 763681       | ------       | LinkedList   | 10,937700            | ------               | ------               | ------              
1000000      | 611552       | ------       | LinkedList   | 12,272200            | ------               | ------               | ------              
1000000      | 106524       | ------       | LinkedList   | 1,220700             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 21,125100            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 11,745900            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 22,431000            | ------               | ------               | ------              
1000         | 453          | ------       | LinkedList   | 0,688300             | ------               | ------               | ------              
1000         | 175          | ------       | LinkedList   | 0,005300             | ------               | ------               | ------              
1000         | 636          | ------       | LinkedList   | 0,012700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,032100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,042800             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,021000             | ------               | ------               | ------              
10000        | 6227         | ------       | LinkedList   | 0,118400             | ------               | ------               | ------              
10000        | 293          | ------       | LinkedList   | 0,011200             | ------               | ------               | ------              
10000        | 5083         | ------       | LinkedList   | 0,097500             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,130600             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,304600             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,164600             | ------               | ------               | ------              
100000       | 92413        | ------       | LinkedList   | 1,683800             | ------               | ------               | ------              
100000       | 7173         | ------       | LinkedList   | 0,089300             | ------               | ------               | ------              
100000       | 42281        | ------       | LinkedList   | 0,360300             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,182500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 2,218600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,296200             | ------               | ------               | ------              
1000000      | 871949       | ------       | LinkedList   | 9,589700             | ------               | ------               | ------              
1000000      | 470276       | ------       | LinkedList   | 7,524300             | ------               | ------               | ------              
1000000      | 706628       | ------       | LinkedList   | 5,620700             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 11,918700            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 14,902400            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 10,172700            | ------               | ------               | ------              
1000         | 81           | ------       | LinkedList   | 0,759400             | ------               | ------               | ------              
1000         | 614          | ------       | LinkedList   | 1,257700             | ------               | ------               | ------              
1000         | 195          | ------       | LinkedList   | 0,005100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,076000             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,020400             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,090100             | ------               | ------               | ------              
10000        | 5687         | ------       | LinkedList   | 0,213600             | ------               | ------               | ------              
10000        | 5668         | ------       | LinkedList   | 0,278800             | ------               | ------               | ------              
10000        | 1693         | ------       | LinkedList   | 0,076200             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,299000             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,327200             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 2,387400             | ------               | ------               | ------              
100000       | 46721        | ------       | LinkedList   | 1,283900             | ------               | ------               | ------              
100000       | 27913        | ------       | LinkedList   | 0,572600             | ------               | ------               | ------              
100000       | 3171         | ------       | LinkedList   | 0,054800             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 2,068700             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 2,602100             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 1,851000             | ------               | ------               | ------              
1000000      | 71366        | ------       | LinkedList   | 1,586000             | ------               | ------               | ------              
1000000      | 865680       | ------       | LinkedList   | 17,981200            | ------               | ------               | ------              
1000000      | 141320       | ------       | LinkedList   | 1,419200             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 27,193500            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 23,855400            | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 15,748100            | ------               | ------               | ------              
